Assembly,Material,OpenOrders,NewOrders,TotalWork,TotalSetup,SumDuration,SumOperations,ProductionOrders,CycleTime
99.2977,823084540,17,0,6.88,11.56,201,20,4,2478
99.71721,819844860,15,2,5.77,11.06,156,15,3,1898
99.71721,819844860,15,2,5.77,11.06,397,40,8,5037
99.71721,819844860,15,2,5.77,11.06,150,15,3,1679
99.71721,819844860,15,2,5.77,11.06,193,20,4,2549
99.71721,819844860,15,2,5.77,11.06,150,15,3,1573
99.48264,849011460,15,0,6.44,10.8,153,15,3,1596
100.88709,843248700,13,1,5.21,9.36,158,15,3,1702
100.88709,843248700,13,1,5.21,9.36,209,20,4,2655
100.88709,843248700,13,1,5.21,9.36,197,20,4,2921
100.77649,849433800,15,3,3.32,6.76,156,15,3,1738
100.77649,849433800,15,3,3.32,6.76,152,15,3,1693
102.40439,857358700,11,0,3.66,8.96,310,30,6,4291
102.40439,857358700,11,0,3.66,8.96,200,20,4,2442
102.40439,857358700,11,0,3.66,8.96,254,25,5,2822
102.44351,861108100,9,3,4.12,10.62,255,25,5,3582
102.44351,861108100,9,3,4.12,10.62,399,40,8,5344
102.44351,861108100,9,3,4.12,10.62,193,20,4,2868
102.39289,862875700,12,3,4.74,11.53,199,20,4,2826
102.39289,862875700,12,3,4.74,11.53,147,15,3,1933
102.39289,862875700,12,3,4.74,11.53,147,15,3,1488
102.36321,863737660,13,3,5.1,11.75,255,25,5,3665
101.75856,853281340,12,0,4.53,9.09,200,20,4,2674
101.75856,853281340,12,0,4.53,9.09,150,15,3,1717
101.12206,847818560,11,2,2.08,5.43,155,15,3,1949
101.12206,847818560,11,2,2.08,5.43,153,15,3,2061
101.12206,847818560,11,2,2.08,5.43,158,15,3,2031
101.12206,847818560,11,2,2.08,5.43,158,15,3,2227
100.7061,850384450,13,4,2.84,7.19,255,25,5,3728
100.865166,848367900,13,1,4.55,10.2,145,15,3,1658
100.865166,848367900,13,1,4.55,10.2,158,15,3,1776
100.4058,844235100,13,2,4.07,9.88,254,25,5,3734
100.00035,842300000,12,1,3.77,8.25,149,15,3,1682
100.00035,842300000,12,1,3.77,8.25,155,15,3,1935
99.80729,842922500,12,2,2.49,6.05,147,15,3,2201
99.69837,838929700,8,1,2.44,6.78,404,40,8,5718
99.69837,838929700,8,1,2.44,6.78,149,15,3,1722
100.04274,848288400,8,2,4.06,9.58,442,45,9,5596
100.57373,840975500,7,0,4.97,10.69,404,40,8,5233
99.99777,836958300,7,1,2.77,6.74,147,15,3,1483
99.99777,836958300,7,1,2.77,6.74,158,15,3,1841
99.99777,836958300,7,1,2.77,6.74,193,20,4,1964
99.19192,829857150,7,0,2.55,6.49,155,15,3,1734
99.19192,829857150,7,0,2.55,6.49,200,20,4,2742
99.19192,829857150,7,0,2.55,6.49,253,25,5,3264
99.06844,826571500,8,0,3.85,8.54,253,25,5,2680
99.06844,826571500,8,0,3.85,8.54,199,20,4,2517
99.04085,838456450,9,2,3.23,7.29,399,40,8,5791
99.04085,838456450,9,2,3.23,7.29,149,15,3,1779
99.04085,838456450,9,2,3.23,7.29,156,15,3,2172
100.21157,843296900,11,3,3.82,8.64,200,20,4,2707
100.4003,841950200,12,1,4.44,8.33,442,45,9,5341
100.58371,838327300,13,1,4.74,10.46,158,15,3,2004
100.58371,838327300,13,1,4.74,10.46,245,25,5,3640
100.58371,838327300,13,1,4.74,10.46,145,15,3,1998
100.58371,838327300,13,1,4.74,10.46,255,25,5,3558
100.58371,838327300,13,1,4.74,10.46,149,15,3,1911
100.6885,843961000,16,5,5.6,12.81,442,45,9,5272
100.6885,843961000,16,5,5.6,12.81,145,15,3,2143
100.6885,843961000,16,5,5.6,12.81,256,25,5,3561
100.6214,844183900,14,3,5.57,11.78,152,15,3,1605
100.6214,844183900,14,3,5.57,11.78,200,20,4,2014
102.344734,855200060,14,0,5.88,10.79,155,15,3,1696
101.84983,851520700,11,1,3.23,8.69,199,20,4,2833
101.84983,851520700,11,1,3.23,8.69,145,15,3,1849
101.84983,851520700,11,1,3.23,8.69,201,20,4,2930
101.42004,851735400,12,1,3.7,8.47,158,15,3,1655
101.42004,851735400,12,1,3.7,8.47,145,15,3,2053
100.936455,846688260,12,2,3.35,6.54,158,15,3,2006
100.936455,846688260,12,2,3.35,6.54,153,15,3,1786
18.909225,162755940,10,2,4.8,10.19,399,40,8,5843
22.190624,198606750,11,1,4.12,10.05,195,20,4,2015
22.190624,198606750,11,1,4.12,10.05,193,20,4,2172
24.61111,218671260,11,2,4.24,10.62,209,20,4,2916
24.61111,218671260,11,2,4.24,10.62,201,20,4,2307
24.61111,218671260,11,2,4.24,10.62,254,25,5,3694
25.84604,241822880,11,3,4.49,9.32,158,15,3,2245
25.84604,241822880,11,3,4.49,9.32,149,15,3,1640
28.623981,253707100,12,2,4.02,8.06,417,40,8,5555
29.84184,307873200,12,1,6.04,11.57,442,45,9,5980
29.84184,307873200,12,1,6.04,11.57,255,25,5,3554
29.84184,307873200,12,1,6.04,11.57,151,15,3,2015
36.83141,322681060,13,3,5.73,11.17,442,45,9,4420
36.83141,322681060,13,3,5.73,11.17,152,15,3,1594
36.83141,322681060,13,3,5.73,11.17,158,15,3,1778
42.905834,319333280,11,0,4.82,8.67,193,20,4,2384
42.905834,319333280,11,0,4.82,8.67,158,15,3,2358
42.905834,319333280,11,0,4.82,8.67,158,15,3,1600
42.36953,302726530,13,3,5.04,8.55,255,25,5,3574
42.36953,302726530,13,3,5.04,8.55,200,20,4,2690
42.36953,302726530,13,3,5.04,8.55,195,20,4,2584
42.08811,326419070,14,3,5.6,11.04,417,40,8,5171
40.937397,300146800,10,0,0.91,1.46,151,15,3,1521
40.937397,300146800,10,0,0.91,1.46,245,25,5,3156
40.937397,300146800,10,0,0.91,1.46,149,15,3,1763
40.937397,300146800,10,0,0.91,1.46,255,25,5,2942
40.937397,300146800,10,0,0.91,1.46,147,15,3,1789
40.45139,350733100,13,5,2.49,5.45,256,25,5,3475
40.45139,350733100,13,5,2.49,5.45,158,15,3,1716
40.45139,350733100,13,5,2.49,5.45,149,15,3,1962
40.45139,350733100,13,5,2.49,5.45,310,30,6,3343
45.28071,396820670,17,4,4.97,10.95,195,20,4,2132
48.230164,414104100,14,1,5.24,11.79,156,15,3,1740
48.230164,414104100,14,1,5.24,11.79,161,15,3,2041
48.230164,414104100,14,1,5.24,11.79,195,20,4,2252
52.377865,419703070,15,3,6.29,10.88,245,25,5,3288
52.377865,419703070,15,3,6.29,10.88,255,25,5,2729
52.377865,419703070,15,3,6.29,10.88,399,40,8,5871
53.651085,448028260,15,3,7.23,11.55,200,20,4,2721
53.651085,448028260,15,3,7.23,11.55,150,15,3,2091
53.651085,448028260,15,3,7.23,11.55,149,15,3,1861
56.433735,464166600,16,3,6.59,10.88,158,15,3,2229
56.433735,464166600,16,3,6.59,10.88,253,25,5,3603
58.579166,466141920,16,2,4.76,9.05,209,20,4,2748
65.227585,485184540,10,0,3.55,8.31,155,15,3,1685
65.227585,485184540,10,0,3.55,8.31,153,15,3,1736
65.227585,485184540,10,0,3.55,8.31,209,20,4,2417
66.6556,501900060,10,3,4.06,10.01,161,15,3,1839
66.6556,501900060,10,3,4.06,10.01,245,25,5,3371
65.38239,509559070,10,2,4.7,9.66,199,20,4,2900
65.38239,509559070,10,2,4.7,9.66,201,20,4,2260
66.74381,518577400,11,2,4.09,10.02,151,15,3,2157
67.344505,521684260,10,1,3.23,7.62,156,15,3,1854
65.92298,525109000,9,1,2.38,5.53,149,15,3,2047
65.92298,525109000,9,1,2.38,5.53,151,15,3,1811
65.92298,525109000,9,1,2.38,5.53,256,25,5,3324
65.92298,525109000,9,1,2.38,5.53,245,25,5,3027
65.185776,539653500,11,4,3.74,8.12,310,30,6,3895
65.185776,539653500,11,4,3.74,8.12,150,15,3,1602
64.578476,547108740,13,2,4.53,10.57,199,20,4,2378
65.27382,541903040,11,1,3.88,9.36,200,20,4,2546
65.27382,541903040,11,1,3.88,9.36,153,15,3,2128
66.90948,559573900,9,2,4.61,10.16,397,40,8,5387
66.90948,559573900,9,2,4.61,10.16,145,15,3,1931
66.90948,559573900,9,2,4.61,10.16,156,15,3,1811
69.91138,599587500,10,3,5,11.7,397,40,8,5214
69.91138,599587500,10,3,5,11.7,149,15,3,2198
74.04698,625674900,12,2,6.48,12.2,417,40,8,5617
74.04698,625674900,12,2,6.48,12.2,193,20,4,2879
74.04698,625674900,12,2,6.48,12.2,254,25,5,3360
74.04698,625674900,12,2,6.48,12.2,150,15,3,1639
74.04698,625674900,12,2,6.48,12.2,256,25,5,3563
74.93343,646548160,17,5,5.38,10.82,199,20,4,2748
77.277145,653648400,15,1,6.04,12.86,195,20,4,2715
77.277145,653648400,15,1,6.04,12.86,417,40,8,5207
77.277145,653648400,15,1,6.04,12.86,147,15,3,1921
76.87757,655487740,15,3,6.03,11.5,199,20,4,2155
76.87757,655487740,15,3,6.03,11.5,152,15,3,2207
76.87757,655487740,15,3,6.03,11.5,156,15,3,2152
76.87757,655487740,15,3,6.03,11.5,201,20,4,2714
79.63082,655342660,16,4,6.54,10.7,397,40,8,5293
79.544975,670805000,16,1,7.42,11.91,253,25,5,2578
79.544975,670805000,16,1,7.42,11.91,199,20,4,2484
80.5702,668032900,18,2,6.18,11.81,245,25,5,3369
80.5702,668032900,18,2,6.18,11.81,147,15,3,2098
80.93187,667658100,18,2,6.42,11.14,147,15,3,2200
80.30083,657625300,15,1,5.91,10.99,397,40,8,4873
80.30083,657625300,15,1,5.91,10.99,147,15,3,1510
80.30083,657625300,15,1,5.91,10.99,200,20,4,2493
79.41357,653388500,15,3,4.79,9.43,147,15,3,1841
77.44028,629436540,11,0,2.99,7.1,245,25,5,2954
74.88797,607646460,7,0,0.84,2.19,150,15,3,1862
73.5544,596662300,6,1,1.2,3.75,150,15,3,2143
73.5544,596662300,6,1,1.2,3.75,152,15,3,2016
72.386894,599453250,7,2,2.45,6.25,397,40,8,5057
71.85402,591200800,7,1,4.09,10.25,397,40,8,4089
71.18238,584528000,7,1,3.97,10.06,147,15,3,1942
71.18238,584528000,7,1,3.97,10.06,397,40,8,5662
69.97184,586964000,8,2,2.8,6.1,417,40,8,4378
69.97184,586964000,8,2,2.8,6.1,253,25,5,3013
70.17034,590521400,7,2,5.27,10.65,155,15,3,1827
70.17034,590521400,7,2,5.27,10.65,201,20,4,2023
70.17034,590521400,7,2,5.27,10.65,150,15,3,1838
70.875694,609281800,10,3,4.6,9.64,199,20,4,2444
72.18822,614170600,11,1,5.42,11.79,153,15,3,1766
72.18822,614170600,11,1,5.42,11.79,149,15,3,2154
72.18822,614170600,11,1,5.42,11.79,156,15,3,2002
72.21849,628885900,13,3,4.52,10.34,149,15,3,1694
72.21849,628885900,13,3,4.52,10.34,147,15,3,1980
72.21849,628885900,13,3,4.52,10.34,150,15,3,1791
73.2076,627042200,15,3,3.44,9.37,201,20,4,2237
73.2076,627042200,15,3,3.44,9.37,156,15,3,1663
72.97991,628078600,15,2,4.93,8.32,195,20,4,2085
72.97991,628078600,15,2,4.93,8.32,156,15,3,2216
72.97991,628078600,15,2,4.93,8.32,158,15,3,1758
72.52997,630627100,16,3,4.76,11.46,397,40,8,5793
72.52997,630627100,16,3,4.76,11.46,417,40,8,4539
73.443375,637631740,13,2,5.71,11.51,161,15,3,2032
73.443375,637631740,13,2,5.71,11.51,161,15,3,2385
73.48018,621206340,9,0,5.18,9.35,195,20,4,2199
73.48018,621206340,9,0,5.18,9.35,399,40,8,5958
75.85283,645449200,7,0,3.01,6.65,149,15,3,1892
75.85283,645449200,7,0,3.01,6.65,158,15,3,2229
75.511,640491900,8,2,1.93,4.59,201,20,4,2136
75.511,640491900,8,2,1.93,4.59,149,15,3,2225
74.78327,634365000,9,2,1.91,4.47,150,15,3,1916
74.11467,625983000,9,1,3.02,7.85,158,15,3,2075
74.11467,625983000,9,1,3.02,7.85,193,20,4,2289
73.58377,630532500,11,2,3.02,6.45,155,15,3,1862
73.58377,630532500,11,2,3.02,6.45,158,15,3,2213
73.81897,633281500,12,2,3.3,8.77,200,20,4,2997
73.81897,633281500,12,2,3.3,8.77,200,20,4,2297
73.81897,633281500,12,2,3.3,8.77,147,15,3,1977
73.586105,642582600,13,3,3.62,9.46,254,25,5,3772
74.24156,649133200,11,1,3.88,9.41,245,25,5,3596
75.47201,648364700,10,1,5.36,10.62,417,40,8,4442
75.805145,641679100,9,1,3.12,7.88,161,15,3,1841
75.805145,641679100,9,1,3.12,7.88,199,20,4,2438
75.805145,641679100,9,1,3.12,7.88,147,15,3,2032
75.52786,654912830,10,3,3.9,8.21,255,25,5,3584
76.71132,666086460,10,1,4.48,10.7,310,30,6,4649
79.306,654217150,8,0,1.57,3.84,193,20,4,2216
79.41121,657014900,8,1,1.31,2.99,145,15,3,1998
79.41121,657014900,8,1,1.31,2.99,145,15,3,1651
79.41121,657014900,8,1,1.31,2.99,245,25,5,3336
79.41121,657014900,8,1,1.31,2.99,158,15,3,2090
78.50184,672602750,9,4,2.48,6.94,404,40,8,5498
78.50184,672602750,9,4,2.48,6.94,404,40,8,5192
79.996925,704673500,11,2,5.2,10.53,158,15,3,1717
79.996925,704673500,11,2,5.2,10.53,149,15,3,1991
79.996925,704673500,11,2,5.2,10.53,149,15,3,2006
79.996925,704673500,11,2,5.2,10.53,147,15,3,1781
79.996925,704673500,11,2,5.2,10.53,156,15,3,1841
81.84377,712551500,16,5,5.24,9.62,156,15,3,2014
81.84377,712551500,16,5,5.24,9.62,255,25,5,2830
84.93081,695668300,11,0,3.09,5.99,147,15,3,1966
84.93081,695668300,11,0,3.09,5.99,149,15,3,2133
84.57042,695450800,8,2,2.27,5.97,155,15,3,2087
83.90609,690462400,7,1,1.96,4.58,145,15,3,1715
83.90609,690462400,7,1,1.96,4.58,201,20,4,2256
83.94315,693055400,8,0,2.71,7.62,253,25,5,3312
83.73886,691318850,7,1,4.21,10.08,404,40,8,5307
83.73886,691318850,7,1,4.21,10.08,149,15,3,2093
83.15232,707006500,8,2,2.08,6.34,255,25,5,3320
83.15232,707006500,8,2,2.08,6.34,399,40,8,4462
85.79875,719555200,7,2,4.11,10.77,199,20,4,2303
86.815475,720412400,7,1,3.88,8.73,201,20,4,2227
86.815475,720412400,7,1,3.88,8.73,150,15,3,1709
86.815475,720412400,7,1,3.88,8.73,256,25,5,2643
86.651924,714309440,6,0,0,0,399,40,8,5361
86.45888,714056060,5,1,1.93,5,310,30,6,3981
86.05871,707681700,5,1,2.24,5.15,310,30,6,3627
86.05871,707681700,5,1,2.24,5.15,209,20,4,2812
85.30533,716732100,7,2,3.02,7.08,256,25,5,3276
85.30533,716732100,7,2,3.02,7.08,256,25,5,2927
85.30533,716732100,7,2,3.02,7.08,255,25,5,3033
86.867424,720802940,8,3,5.06,11.15,254,25,5,3765
87.52994,725563600,9,1,5.66,10.71,156,15,3,1561
89.65852,742046500,10,0,1.72,4,197,20,4,2722
88.85079,744088100,11,1,0.55,1.44,147,15,3,2015
88.85079,744088100,11,1,0.55,1.44,253,25,5,2775
89.072395,742934300,12,2,2.45,6.31,149,15,3,1597
89.546364,739662000,7,0,3.43,8.79,404,40,8,4609
89.546364,739662000,7,0,3.43,8.79,155,15,3,2020
89.546364,739662000,7,0,3.43,8.79,158,15,3,1642
89.546364,739662000,7,0,3.43,8.79,397,40,8,4744
89.546364,739662000,7,0,3.43,8.79,147,15,3,1897
89.01243,761481300,11,5,2.56,5.67,147,15,3,2087
89.01243,761481300,11,5,2.56,5.67,193,20,4,2376
89.01243,761481300,11,5,2.56,5.67,161,15,3,2326
89.01243,761481300,11,5,2.56,5.67,197,20,4,1987
89.01243,761481300,11,5,2.56,5.67,199,20,4,2826
90.898056,786067700,13,5,5.63,9.7,153,15,3,1672
91.76175,800751500,13,1,5.3,11.73,200,20,4,2663
94.40848,797312900,13,1,6.18,10.72,147,15,3,2039
94.270905,797887800,11,1,4.68,9.98,256,25,5,2971
94.270905,797887800,11,1,4.68,9.98,442,45,9,6613
94.270905,797887800,11,1,4.68,9.98,245,25,5,3335
94.04754,843870400,11,3,3.83,10.15,145,15,3,1478
96.88014,839599360,10,1,4.25,8.55,442,45,9,4942
96.88014,839599360,10,1,4.25,8.55,151,15,3,1572
96.88014,839599360,10,1,4.25,8.55,152,15,3,1938
98.873825,860080960,12,3,4.72,11.67,158,15,3,2154
98.873825,860080960,12,3,4.72,11.67,209,20,4,3020
101.96218,864364740,12,2,6.02,10.88,255,25,5,2967
101.96218,864364740,12,2,6.02,10.88,253,25,5,3776
103.09955,855940700,10,0,5.09,11.95,245,25,5,3157
102.65934,853255000,9,1,4.05,9.83,397,40,8,5389
102.65934,853255000,9,1,4.05,9.83,200,20,4,2278
102.65934,853255000,9,1,4.05,9.83,399,40,8,4295
102.65934,853255000,9,1,4.05,9.83,193,20,4,2260
102.79604,862118900,11,4,4.91,10.8,151,15,3,2079
102.79604,862118900,11,4,4.91,10.8,255,25,5,2854
102.83571,867252740,13,2,5.41,11.28,158,15,3,2176
102.83571,867252740,13,2,5.41,11.28,255,25,5,2653
103.00814,866902400,15,2,6.23,11.48,404,40,8,5042
103.52492,862858300,14,1,5.05,10.07,149,15,3,1705
103.687004,857477570,14,1,4.23,10.19,209,20,4,2125
103.687004,857477570,14,1,4.23,10.19,310,30,6,4381
103.21758,864757570,11,2,3.71,7.24,201,20,4,2127
103.21758,864757570,11,2,3.71,7.24,209,20,4,3012
103.629,861069500,11,2,3.6,7.29,417,40,8,4750
103.629,861069500,11,2,3.6,7.29,149,15,3,1779
103.629,861069500,11,2,3.6,7.29,152,15,3,2191
103.629,861069500,11,2,3.6,7.29,255,25,5,3312
103.92012,879082940,12,4,4.78,9.54,147,15,3,2172
103.92012,879082940,12,4,4.78,9.54,399,40,8,4058
103.92012,879082940,12,4,4.78,9.54,199,20,4,2537
103.92012,879082940,12,4,4.78,9.54,158,15,3,2152
105.033966,883685760,16,4,6.84,10.18,209,20,4,3051
105.033966,883685760,16,4,6.84,10.18,200,20,4,2211
105.666725,885918300,16,2,6.07,10.34,254,25,5,3139
105.666725,885918300,16,2,6.07,10.34,193,20,4,2170
105.666725,885918300,16,2,6.07,10.34,147,15,3,2142
105.97879,886392100,18,3,6.19,10.64,150,15,3,2177
106.73667,880562000,17,1,5.9,11.99,209,20,4,2557
106.73667,880562000,17,1,5.9,11.99,255,25,5,3815
106.73667,880562000,17,1,5.9,11.99,153,15,3,2064
106.40095,879657900,18,3,5.75,10.55,201,20,4,2407
106.093735,873374660,15,1,4.84,11.78,255,25,5,3429
106.093735,873374660,15,1,4.84,11.78,149,15,3,2207
105.63197,875160260,12,2,4.79,11.33,397,40,8,4214
105.63197,875160260,12,2,4.79,11.33,197,20,4,2844
105.81679,879389700,13,2,5.67,11.05,254,25,5,3209
105.81679,879389700,13,2,5.67,11.05,255,25,5,2855
105.63157,875247740,11,2,5.31,10.04,158,15,3,1642
105.63157,875247740,11,2,5.31,10.04,151,15,3,1840
105.41334,870328450,11,2,3.59,7.15,145,15,3,1780
105.41334,870328450,11,2,3.59,7.15,156,15,3,1935
105.113495,875119740,12,2,4.08,9.97,199,20,4,2451
105.48543,876229200,12,1,4.08,9.7,310,30,6,3581
105.48543,876229200,12,1,4.08,9.7,149,15,3,1725
105.48543,876229200,12,1,4.08,9.7,397,40,8,4317
105.48543,876229200,12,1,4.08,9.7,153,15,3,2053
105.27036,877471800,15,4,3.9,9.07,209,20,4,3014
105.27036,877471800,15,4,3.9,9.07,404,40,8,5862
105.27036,877471800,15,4,3.9,9.07,254,25,5,3572
104.94845,878847550,14,3,6.23,11.73,255,25,5,2869
104.97016,881557500,12,1,5.9,11.65,147,15,3,1739
104.97016,881557500,12,1,5.9,11.65,310,30,6,4012
104.97016,881557500,12,1,5.9,11.65,404,40,8,5219
105.2112,879330300,13,3,5.18,10.66,199,20,4,2398
105.08986,874521800,12,1,5.76,10.27,404,40,8,5215
105.08986,874521800,12,1,5.76,10.27,404,40,8,4116
105.08986,874521800,12,1,5.76,10.27,145,15,3,1975
105.08986,874521800,12,1,5.76,10.27,153,15,3,1960
105.08986,874521800,12,1,5.76,10.27,151,15,3,2184
105.08986,874521800,12,1,5.76,10.27,199,20,4,2067
104.556404,871497400,17,6,7.14,10.91,158,15,3,2254
104.16487,869053100,17,1,6.65,11.09,209,20,4,3106
104.16487,869053100,17,1,6.65,11.09,417,40,8,4372
104.16487,869053100,17,1,6.65,11.09,195,20,4,2510
104.19476,876230200,17,0,6.91,11.28,195,20,4,2203
104.19476,876230200,17,0,6.91,11.28,149,15,3,1502
104.96854,877983400,14,2,5.9,10.57,310,30,6,4331
104.96854,877983400,14,2,5.9,10.57,256,25,5,3608
104.96854,877983400,14,2,5.9,10.57,201,20,4,2570
104.96854,877983400,14,2,5.9,10.57,156,15,3,1621
104.96854,877983400,14,2,5.9,10.57,156,15,3,1642
105.056114,893541400,16,5,5.57,11.54,399,40,8,4567
105.056114,893541400,16,5,5.57,11.54,149,15,3,2029
105.056114,893541400,16,5,5.57,11.54,152,15,3,2073
106.488106,902848300,19,1,6.42,12.12,161,15,3,1781
106.488106,902848300,19,1,6.42,12.12,147,15,3,1850
107.547485,905252400,17,2,6.24,10.1,145,15,3,1701
18.236805,132050910,10,0,1.96,4.38,399,40,8,4659
18.236805,132050910,10,0,1.96,4.38,156,15,3,1775
18.236805,132050910,10,0,1.96,4.38,153,15,3,1921
18.236805,132050910,10,0,1.96,4.38,404,40,8,5356
17.371666,195729150,10,4,2.43,5.57,156,15,3,1678
17.371666,195729150,10,4,2.43,5.57,199,20,4,2274
25.445644,233520820,10,2,4.88,9.3,158,15,3,1877
28.109028,262456580,11,1,4.47,9.5,245,25,5,3332
28.109028,262456580,11,1,4.47,9.5,209,20,4,3057
30.721474,264017600,12,2,3.77,8.53,404,40,8,5866
32.958477,286731620,8,1,4.37,10.73,197,20,4,2274
32.958477,286731620,8,1,4.37,10.73,197,20,4,1976
32.958477,286731620,8,1,4.37,10.73,417,40,8,5110
34.044167,318656900,11,3,4.5,10.11,158,15,3,1639
35.32409,318062460,10,1,4.54,9.78,200,20,4,2698
38.507458,296475840,9,0,0.68,1.48,404,40,8,5303
37.356564,285586430,6,1,1.3,3.5,158,15,3,1933
36.90605,286139840,7,1,1.99,4.97,199,20,4,2509
36.90605,286139840,7,1,1.99,4.97,255,25,5,3065
37.220192,296946660,8,2,1.82,4.55,245,25,5,3386
37.220192,296946660,8,2,1.82,4.55,147,15,3,1883
39.097466,329593250,9,2,3.37,8.22,201,20,4,2566
39.097466,329593250,9,2,3.37,8.22,147,15,3,1703
39.97578,316717860,11,2,4.07,8.91,149,15,3,1936
39.97578,316717860,11,2,4.07,8.91,404,40,8,4187
40.438786,342976860,12,2,3.98,10.19,149,15,3,1615
42.56281,327010750,9,0,2.45,6.02,201,20,4,2166
42.56281,327010750,9,0,2.45,6.02,161,15,3,1938
42.03326,325097400,10,2,1.33,3.12,155,15,3,1978
42.03326,325097400,10,2,1.33,3.12,156,15,3,2153
42.03326,325097400,10,2,1.33,3.12,209,20,4,2176
42.03326,325097400,10,2,1.33,3.12,255,25,5,3080
43.193462,386856260,10,4,3.68,8.79,147,15,3,1993
46.20375,388498560,10,1,4.8,9.69,158,15,3,2274
46.20375,388498560,10,1,4.8,9.69,254,25,5,3190
46.20375,388498560,10,1,4.8,9.69,147,15,3,2138
46.965996,405468350,12,3,4.27,9.02,156,15,3,2245
48.972527,429031840,11,1,4.71,10.26,253,25,5,3628
48.972527,429031840,11,1,4.71,10.26,199,20,4,2137
52.096653,435159650,11,2,5.62,12,404,40,8,4634
50.64323,409337300,6,0,0,0,147,15,3,1624
50.64323,409337300,6,0,5.62,12,147,15,3,2160
49.274494,400356930,6,2,0.52,1.77,404,40,8,4638
49.274494,400356930,6,2,0.52,1.77,399,40,8,4819
49.274494,400356930,6,2,0.52,1.77,145,15,3,2050
48.459976,439903420,8,3,5.04,11.43,149,15,3,1610
48.459976,439903420,8,3,5.04,11.43,197,20,4,2879
48.459976,439903420,8,3,5.04,11.43,152,15,3,2275
48.459976,439903420,8,3,5.04,11.43,245,25,5,3323
53.38018,488896300,12,4,5,11.16,156,15,3,2182
56.229946,501356160,12,1,5.71,11.12,245,25,5,2954
56.229946,501356160,12,1,5.71,11.12,195,20,4,2057
58.10625,516381000,13,2,4.66,8.97,158,15,3,1901
58.10625,516381000,13,2,4.66,8.97,152,15,3,1613
58.10625,516381000,13,2,4.66,8.97,399,40,8,4549
59.80218,507999400,14,3,5.33,10.1,399,40,8,5419
59.975967,509964540,14,1,6.5,10.32,152,15,3,1564
59.975967,509964540,14,1,6.5,10.32,147,15,3,1867
59.035133,505716770,14,2,4.21,8.09,245,25,5,2717
59.02213,499609630,12,1,4.55,8.83,158,15,3,1720
59.02213,499609630,12,1,4.55,8.83,209,20,4,2162
58.92101,525846620,11,2,4.25,9.62,442,45,9,5373
64.00038,533352350,6,0,0,0,199,20,4,2720
64.00038,533352350,6,0,4.25,9.62,197,20,4,2207
64.00038,533352350,6,0,4.25,9.62,152,15,3,1731
64.00038,533352350,6,0,4.25,9.62,199,20,4,2533
64.00038,533352350,6,0,4.25,9.62,256,25,5,3309
64.00038,533352350,6,0,4.25,9.62,155,15,3,2128
64.00038,533352350,6,0,4.25,9.62,147,15,3,1542
64.00038,533352350,6,0,4.25,9.62,199,20,4,2769
64.00038,533352350,6,0,4.25,9.62,417,40,8,4326
63.201958,584002800,14,9,3.64,8.58,245,25,5,2485
69.87372,612542700,13,0,5.48,10.93,195,20,4,2342
69.87372,612542700,13,0,5.48,10.93,151,15,3,2071
69.87372,612542700,13,0,5.48,10.93,152,15,3,2070
69.87372,612542700,13,0,5.48,10.93,149,15,3,2187
69.76757,623475140,16,4,5.12,10.15,147,15,3,1712
69.76757,623475140,16,4,5.12,10.15,201,20,4,2267
69.76757,623475140,16,4,5.12,10.15,149,15,3,1585
71.26215,631959360,16,3,4.73,10.83,158,15,3,1664
71.26215,631959360,16,3,4.73,10.83,195,20,4,2913
71.26215,631959360,16,3,4.73,10.83,150,15,3,1614
73.044586,649444540,16,3,5.88,9.75,310,30,6,4615
75.61469,652021800,15,1,6.12,9.96,158,15,3,2302
76.19474,644926900,11,1,4.2,10.44,145,15,3,2146
76.19474,644926900,11,1,4.2,10.44,193,20,4,2752
80.61388,653840960,6,0,2.86,7.18,156,15,3,1599
79.4418,648171400,7,1,1.08,2.93,197,20,4,2441
79.4418,648171400,7,1,1.08,2.93,200,20,4,2953
79.15369,669463000,8,2,2.62,6.78,397,40,8,4197
79.15369,669463000,8,2,2.62,6.78,153,15,3,1802
79.15369,669463000,8,2,2.62,6.78,310,30,6,3606
79.15369,669463000,8,2,2.62,6.78,199,20,4,2482
82.48222,729909100,10,4,5.54,11.49,397,40,8,5369
82.48222,729909100,10,4,5.54,11.49,193,20,4,2723
82.48222,729909100,10,4,5.54,11.49,310,30,6,4085
85.270546,733619000,12,3,6.73,11.24,158,15,3,1751
85.270546,733619000,12,3,6.73,11.24,209,20,4,2965
86.89696,741455300,12,0,5.66,10.99,404,40,8,5095
86.89696,741455300,12,0,5.66,10.99,201,20,4,2620
86.90893,744184960,12,2,4.02,8.94,245,25,5,3540
86.90893,744184960,12,2,4.02,8.94,245,25,5,2469
87.56216,746215600,13,2,5.19,10.66,255,25,5,2995
87.56216,746215600,13,2,5.19,10.66,161,15,3,2399
87.56216,746215600,13,2,5.19,10.66,417,40,8,4734
87.617676,754997400,13,3,4.84,11.81,200,20,4,2598
87.617676,754997400,13,3,4.84,11.81,199,20,4,2676
89.064644,748221060,15,2,6.17,10.73,310,30,6,4471
89.064644,748221060,15,2,6.17,10.73,197,20,4,2393
89.064644,748221060,15,2,6.17,10.73,149,15,3,1748
