Assembly,OpenOrders,TotalWork,TotalSetup,SumDuration,SumOperations,ProductionOrders,CycleTime
67.84819,10,3.48,8.38,161,15,3,2149
66.70882,11,3.19,7.05,255,25,5,2696
66.83311,11,4.51,8.26,417,40,8,4781
66.83311,11,4.51,8.26,149,15,3,1777
73.76491,8,3.38,7.95,209,20,4,2264
73.76491,8,3.38,7.95,155,15,3,1881
73.5929,9,2.59,5.79,417,40,8,5253
73.5929,9,2.59,5.79,147,15,3,1642
73.5929,9,2.59,5.79,209,20,4,2933
73.301735,10,3.93,9.58,255,25,5,3457
73.301735,10,3.93,9.58,417,40,8,5759
73.15379,10,4.76,10.64,145,15,3,1920
73.15766,10,4.66,10.47,151,15,3,1907
73.58165,9,4.67,11.85,255,25,5,3403
73.58165,9,4.67,11.85,161,15,3,1982
72.643486,10,3.4,7.94,155,15,3,2105
72.643486,10,3.4,7.94,145,15,3,2050
71.80583,12,3.81,9.95,417,40,8,5561
71.80583,12,3.81,9.95,151,15,3,1916
71.114365,13,4.36,9.72,149,15,3,1880
71.114365,13,4.36,9.72,149,15,3,2036
71.53859,12,3.76,10.26,155,15,3,2183
71.53859,12,3.76,10.26,209,20,4,2533
71.53859,12,3.76,10.26,147,15,3,2007
71.53859,12,3.76,10.26,156,15,3,2132
71.53859,12,3.76,10.26,255,25,5,3149
71.53859,12,3.76,10.26,147,15,3,1568
72.96008,14,4.83,10.25,199,20,4,2827
72.96008,14,4.83,10.25,145,15,3,2170
74.838455,15,5.22,10.9,310,30,6,3701
77.88994,13,5.04,12.03,397,40,8,4399
78.59552,6,0.47,0.38,255,25,5,3462
78.59552,6,0.47,0.38,195,20,4,2838
77.547585,7,0.02,0.2,153,15,3,2207
77.547585,7,0.02,0.2,399,40,8,5191
81.61382,7,3.73,9.71,197,20,4,2337
81.61382,7,3.73,9.71,256,25,5,3552
83.39226,9,3.76,8.21,158,15,3,2113
85.06925,9,3.75,8.16,200,20,4,2953
85.06925,9,3.75,8.16,255,25,5,2953
85.06925,9,3.75,8.16,310,30,6,4287
84.523384,11,4.98,10.16,256,25,5,3342
84.55867,10,3.7,9.15,199,20,4,2211
85.572464,8,1.71,3.12,199,20,4,2554
85.572464,8,1.71,3.12,195,20,4,2781
84.73321,10,2.12,6.12,399,40,8,4465
84.29855,10,4.77,9.64,399,40,8,4512
84.29855,10,4.77,9.64,404,40,8,4276
84.29855,10,4.77,9.64,199,20,4,2970
84.29855,10,4.77,9.64,197,20,4,2589
85.52372,11,5.49,11.96,199,20,4,2424
85.52372,11,5.49,11.96,150,15,3,1640
87.47529,12,5,13.15,149,15,3,1775
87.47529,12,5,13.15,253,25,5,3426
90.804214,13,5.64,11.31,156,15,3,1942
91.42781,12,4.79,10.44,201,20,4,2552
91.42781,12,4.79,10.44,195,20,4,2359
91.42781,12,4.79,10.44,397,40,8,5784
94.57756,13,4.43,10.51,200,20,4,2366
94.57756,13,4.43,10.51,256,25,5,3026
94.57756,13,4.43,10.51,149,15,3,1704
94.57756,13,4.43,10.51,149,15,3,2138
94.34038,13,3.85,8.71,254,25,5,2925
94.69693,13,4.43,9.51,195,20,4,2479
94.69693,13,4.43,9.51,149,15,3,1639
94.69693,13,4.43,9.51,151,15,3,1695
94.69693,13,4.43,9.51,256,25,5,3243
94.96919,16,4.42,10.33,153,15,3,1888
94.96919,16,4.42,10.33,199,20,4,2380
94.92917,13,5.19,11.46,310,30,6,4061
94.92917,13,5.19,11.46,151,15,3,2137
95.232475,10,4.33,10.25,245,25,5,3198
95.232475,10,4.33,10.25,147,15,3,1955
95.646,11,3.47,8.78,156,15,3,1984
95.646,11,3.47,8.78,404,40,8,4067
95.646,11,3.47,8.78,145,15,3,1741
95.51355,11,4.25,10.22,201,20,4,2744
96.356186,10,4.91,11.64,193,20,4,1947
96.356186,10,4.91,11.64,155,15,3,1746
96.356186,10,4.91,11.64,442,45,9,4882
96.356186,10,4.91,11.64,197,20,4,2387
97.098656,13,4.79,11.85,255,25,5,3390
97.098656,13,4.79,11.85,255,25,5,3677
97.098656,13,4.79,11.85,195,20,4,2840
97.098656,13,4.79,11.85,193,20,4,2248
97.098656,13,4.79,11.85,200,20,4,2562
99.33062,16,7.07,11.41,152,15,3,1661
99.33062,16,7.07,11.41,150,15,3,1529
99.33062,16,7.07,11.41,255,25,5,3120
99.33062,16,7.07,11.41,155,15,3,1692
99.33062,16,7.07,11.41,197,20,4,2140
100.22528,19,7.14,12.05,195,20,4,2404
101.823814,18,6.94,11.88,147,15,3,1698
101.823814,18,6.94,11.88,404,40,8,4085
102.75813,17,6.26,11.88,195,20,4,2308
102.75813,17,6.26,11.88,310,30,6,3123
102.75813,17,6.26,11.88,255,25,5,3787
102.75813,17,6.26,11.88,245,25,5,2513
102.33828,16,6.36,10.73,201,20,4,2813
101.98241,12,5.33,10.62,399,40,8,4280
101.85292,9,5.69,11.02,199,20,4,2636
101.85292,9,5.69,11.02,149,15,3,1887
101.85292,9,5.69,11.02,195,20,4,2793
101.85292,9,5.69,11.02,145,15,3,1926
102.1954,13,4.58,10.52,161,15,3,1744
102.53944,12,4.07,10.81,151,15,3,2028
102.53944,12,4.07,10.81,156,15,3,1687
102.53944,12,4.07,10.81,195,20,4,2288
102.31043,13,4.35,10.26,158,15,3,1766
101.989746,14,4.45,9.99,417,40,8,5531
101.989746,14,4.45,9.99,153,15,3,2110
104.309525,10,4.2,9.82,404,40,8,4577
104.02359,9,4.47,11,150,15,3,2167
104.02359,9,4.47,11,156,15,3,1874
103.556465,9,3.94,8.85,150,15,3,2229
102.72334,8,4.4,10.38,417,40,8,4720
102.72334,8,4.4,10.38,145,15,3,1462
102.09665,9,3.6,9.14,255,25,5,3471
102.09665,9,3.6,9.14,399,40,8,5534
102.09665,9,3.6,9.14,201,20,4,2580
102.02707,11,5.27,10.18,197,20,4,2663
101.79312,10,4.25,10.57,155,15,3,1652
101.79312,10,4.25,10.57,156,15,3,2306
101.79312,10,4.25,10.57,399,40,8,5293
101.79312,10,4.25,10.57,255,25,5,3817
101.79312,10,4.25,10.57,147,15,3,1690
101.653206,14,6.17,10.12,199,20,4,2212
101.653206,14,6.17,10.12,149,15,3,1915
101.653206,14,6.17,10.12,147,15,3,1487
102.022575,16,4.66,9.86,155,15,3,1832
102.022575,16,4.66,9.86,156,15,3,1818
101.48639,17,4.44,10.94,310,30,6,3811
101.48639,17,4.44,10.94,156,15,3,2049
101.48639,17,4.44,10.94,256,25,5,3016
101.4305,16,4.54,11.12,149,15,3,1539
101.4305,16,4.54,11.12,152,15,3,2184
101.4305,16,4.54,11.12,200,20,4,2496
101.96344,13,4.5,9.04,156,15,3,2016
101.96344,13,4.5,9.04,152,15,3,1809
102.6109,13,5.09,11.69,253,25,5,3345
102.62049,13,4.95,11.38,145,15,3,2103
102.584526,11,3.09,7.4,256,25,5,3482
102.584526,11,3.09,7.4,151,15,3,1737
102.03761,12,3.56,8.69,156,15,3,1828
102.03761,12,3.56,8.69,310,30,6,3854
102.03761,12,3.56,8.69,158,15,3,1781
102.03761,12,3.56,8.69,147,15,3,1642
101.48486,11,4.76,10.65,209,20,4,3095
101.48486,11,4.76,10.65,193,20,4,2068
101.48486,11,4.76,10.65,149,15,3,1647
102.61192,12,4.21,10.18,147,15,3,1735
102.61192,12,4.21,10.18,153,15,3,1951
102.61192,12,4.21,10.18,153,15,3,1968
102.341415,12,4.46,9.09,199,20,4,2830
102.341415,12,4.46,9.09,155,15,3,1673
102.44894,11,4.27,9.14,150,15,3,1793
102.29174,11,2.97,8.34,151,15,3,2009
101.63945,9,3.03,6.51,397,40,8,4576
103.257454,7,3.69,8.74,254,25,5,3246
103.257454,7,3.69,8.74,153,15,3,1829
103.257454,7,3.69,8.74,253,25,5,3155
103.510345,8,4.54,10.01,417,40,8,5206
103.510345,8,4.54,10.01,255,25,5,3574
103.510345,8,4.54,10.01,256,25,5,3774
103.83406,10,4.57,10.08,404,40,8,4503
103.83406,10,4.57,10.08,253,25,5,2673
103.83406,10,4.57,10.08,153,15,3,1695
103.83406,10,4.57,10.08,397,40,8,4966
104.195625,12,6.49,11.38,254,25,5,3728
104.289566,13,7.55,11.77,253,25,5,3509
104.289566,13,7.55,11.77,310,30,6,4636
104.816315,14,6.57,11.69,158,15,3,1947
105.14799,15,5.7,12.01,151,15,3,2066
105.14799,15,5.7,12.01,404,40,8,4267
105.14799,15,5.7,12.01,404,40,8,4170
105.14799,15,5.7,12.01,417,40,8,5149
105.09305,16,6.73,11.57,193,20,4,2297
105.09305,16,6.73,11.57,195,20,4,1957
105.172066,17,6.72,9.88,150,15,3,2196
105.172066,17,6.72,9.88,310,30,6,3879
105.172066,17,6.72,9.88,156,15,3,1649
104.582596,14,4.42,9.81,156,15,3,2258
104.582596,14,4.42,9.81,201,20,4,2402
104.582596,14,4.42,9.81,199,20,4,2082
103.92325,15,3.41,8.45,195,20,4,2484
104.03179,13,4.98,9.14,404,40,8,5017
104.03179,13,4.98,9.14,255,25,5,3202
103.76242,12,4.5,10.67,149,15,3,1902
103.76242,12,4.5,10.67,147,15,3,1748
103.76242,12,4.5,10.67,193,20,4,2839
104.060555,14,3.85,7.71,245,25,5,3604
104.060555,14,3.85,7.71,161,15,3,1802
104.060555,14,3.85,7.71,147,15,3,1633
104.683334,15,4.5,11.29,158,15,3,2322
104.725464,10,3.19,7.48,209,20,4,3114
104.725464,10,3.19,7.48,156,15,3,2338
104.53712,10,3,7.83,156,15,3,2076
104.53712,10,3,7.83,147,15,3,1988
104.53712,10,3,7.83,161,15,3,2374
104.53712,10,3,7.83,397,40,8,4740
103.917725,12,3.69,8.06,149,15,3,1859
103.917725,12,3.69,8.06,200,20,4,2681
103.98111,12,5.27,11.12,195,20,4,1987
104.12892,12,4.74,11.03,161,15,3,2096
104.12892,12,4.74,11.03,147,15,3,1528
103.73359,13,3.69,8.52,161,15,3,2000
104.09874,12,4.78,9.69,161,15,3,2256
105.10326,10,4.71,10.77,149,15,3,1494
26.62619,19,6.79,11.43,156,15,3,1806
33.990887,18,6.82,10.44,149,15,3,1625
33.990887,18,6.82,10.44,147,15,3,1914
33.990887,18,6.82,10.44,145,15,3,1830
33.990887,18,6.82,10.44,397,40,8,5261
33.990887,18,6.82,10.44,199,20,4,2044
33.990887,18,6.82,10.44,199,20,4,2172
36.113194,21,6.46,11.8,255,25,5,3664
36.113194,21,6.46,11.8,193,20,4,2241
39.619923,22,7.9,10.8,145,15,3,2067
40.436554,20,6.59,12.17,253,25,5,3420
44.495487,15,5.24,10.7,256,25,5,2662
44.495487,15,5.24,10.7,417,40,8,4854
50.043457,11,5.45,12.12,153,15,3,1896
49.54514,8,2.98,7.56,399,40,8,5817
48.89219,9,4.46,10.6,417,40,8,5514
48.89219,9,4.46,10.6,147,15,3,1769
48.89219,9,4.46,10.6,199,20,4,2763
47.27402,12,3.97,10.15,200,20,4,2236
49.564236,10,4.36,11.2,255,25,5,3817
49.564236,10,4.36,11.2,151,15,3,2017
49.564236,10,4.36,11.2,156,15,3,1797
49.564236,10,4.36,11.2,161,15,3,1779
49.564236,10,4.36,11.2,209,20,4,2741
49.564236,10,4.36,11.2,399,40,8,4626
49.564236,10,4.36,11.2,161,15,3,2557
50.630703,16,5.1,11.84,149,15,3,1899
50.630703,16,5.1,11.84,201,20,4,2339
50.630703,16,5.1,11.84,147,15,3,1966
50.630703,16,5.1,11.84,155,15,3,2021
50.630703,16,5.1,11.84,195,20,4,2530
53.03375,19,6.64,11.35,404,40,8,4564
53.03375,19,6.64,11.35,417,40,8,5974
53.03375,19,6.64,11.35,209,20,4,2473
57.87133,21,7.33,11.98,245,25,5,2745
57.87133,21,7.33,11.98,199,20,4,2108
57.87133,21,7.33,11.98,310,30,6,3300
64.20123,23,8.68,10.58,151,15,3,1947
64.20123,23,8.68,10.58,155,15,3,2292
68.918205,19,7.38,10.95,209,20,4,2759
68.918205,19,7.38,10.95,199,20,4,2887
71.40753,12,4.15,8.09,153,15,3,1663
72.20856,9,1.93,4.1,442,45,9,5793
69.92751,6,1.76,4.06,199,20,4,2634
66.305176,4,1.69,4.26,245,25,5,3631
64.87546,5,1.02,2.88,149,15,3,1608
64.566605,5,1.62,4.5,158,15,3,1760
64.566605,5,1.62,4.5,151,15,3,1995
62.54982,7,2.15,5.19,201,20,4,2656
59.704956,6,0.19,0.31,199,20,4,2965
59.704956,6,0.19,0.31,151,15,3,1609
58.32582,6,1.44,3.12,149,15,3,1786
58.332798,6,3.14,6.76,417,40,8,5457
61.237343,7,3.75,7.93,158,15,3,2100
61.237343,7,3.75,7.93,442,45,9,5844
60.11687,7,3.57,9.18,209,20,4,2233
60.11687,7,3.57,9.18,147,15,3,2159
60.11687,7,3.57,9.18,147,15,3,1946
60.11687,7,3.57,9.18,156,15,3,1890
62.00357,10,4.57,11.32,156,15,3,1727
63.11061,10,4.2,11.15,193,20,4,2415
63.11061,10,4.2,11.15,158,15,3,1923
63.11061,10,4.2,11.15,150,15,3,1773
63.11061,10,4.2,11.15,153,15,3,2152
66.10355,13,4.75,9.95,193,20,4,2803
66.10355,13,4.75,9.95,156,15,3,1615
66.10355,13,4.75,9.95,253,25,5,2809
66.10355,13,4.75,9.95,256,25,5,3362
68.681885,12,5.38,11.6,201,20,4,2215
68.681885,12,5.38,11.6,150,15,3,2181
68.681885,12,5.38,11.6,200,20,4,2500
70.78125,14,4.49,9.81,310,30,6,4252
70.68555,12,4.6,11.57,255,25,5,3365
73.1071,11,4.55,11.3,254,25,5,3144
73.1071,11,4.55,11.3,199,20,4,2533
75.92462,13,4.26,9.17,147,15,3,1645
75.92462,13,4.26,9.17,255,25,5,2570
77.57161,12,3.18,8.78,147,15,3,1715
77.57161,12,3.18,8.78,193,20,4,2520
77.57161,12,3.18,8.78,253,25,5,2854
77.57161,12,3.18,8.78,199,20,4,1993
76.589066,13,5.44,12.12,253,25,5,3174
76.589066,13,5.44,12.12,195,20,4,2421
75.449844,13,4.14,8.82,256,25,5,2817
75.88631,13,5.54,10.74,399,40,8,5243
75.88631,13,5.54,10.74,153,15,3,1799
77.79777,13,5.54,10.78,156,15,3,1750
77.79777,13,5.54,10.78,153,15,3,2270
77.79777,13,5.54,10.78,197,20,4,2902
78.755684,13,3.84,9.49,256,25,5,3213
79.411224,11,4.39,10.29,147,15,3,1658
79.2954,10,4.14,9.06,149,15,3,2186
79.2954,10,4.14,9.06,152,15,3,1866
79.45212,8,2.74,7.09,150,15,3,1590
79.45212,8,2.74,7.09,253,25,5,3071
79.45212,8,2.74,7.09,156,15,3,1928
79.45212,8,2.74,7.09,149,15,3,1708
78.48214,11,2.6,5.32,399,40,8,5349
78.08092,8,3.63,9.09,147,15,3,1684
77.206894,5,1.38,3.62,147,15,3,2183
77.206894,5,1.38,3.62,404,40,8,5509
77.206894,5,1.38,3.62,199,20,4,2124
77.206894,5,1.38,3.62,199,20,4,2793
76.03709,8,1.25,3.65,147,15,3,1774
76.03709,8,1.25,3.65,199,20,4,2096
78.36247,10,6.54,10.24,200,20,4,2157
78.36247,10,6.54,10.24,156,15,3,2106
79.45683,10,4.77,9.29,151,15,3,1633
79.45683,10,4.77,9.29,145,15,3,1801
80.50818,12,4.66,11.05,442,45,9,6000
80.50818,12,4.66,11.05,417,40,8,5746
80.50818,12,4.66,11.05,151,15,3,2010
81.77262,14,6.12,12.35,399,40,8,5091
81.77262,14,6.12,12.35,145,15,3,2083
84.68743,13,6.78,11.75,193,20,4,2870
84.68743,13,6.78,11.75,245,25,5,3369
84.68743,13,6.78,11.75,199,20,4,2045
85.42838,13,6.56,12.06,201,20,4,2496
88.59398,11,4.97,11.12,161,15,3,2164
88.59398,11,4.97,11.12,158,15,3,1706
88.59398,11,4.97,11.12,245,25,5,3278
90.29091,13,4.27,10.77,199,20,4,2822
90.398445,14,4.25,10.66,256,25,5,3289
90.398445,14,4.25,10.66,153,15,3,1855
90.398445,14,4.25,10.66,149,15,3,1644
90.398445,14,4.25,10.66,150,15,3,1834
90.07955,16,4.7,10.69,152,15,3,1904
90.07955,16,4.7,10.69,193,20,4,2396
90.47722,17,4.29,10.8,201,20,4,2956
90.47722,17,4.29,10.8,200,20,4,2386
90.47722,17,4.29,10.8,255,25,5,2587
90.136215,16,5.55,11.65,397,40,8,4966
91.280594,16,5.5,11.47,253,25,5,3748
93.72964,14,5.76,12.62,200,20,4,2952
96.105606,11,4.54,10.65,195,20,4,2103
96.105606,11,4.54,10.65,310,30,6,3484
96.105606,11,4.54,10.65,417,40,8,4746
96.06235,10,4.14,9.65,442,45,9,5337
96.06235,10,4.14,9.65,156,15,3,1846
97.096985,11,5.7,12.93,417,40,8,5297
97.096985,11,5.7,12.93,442,45,9,4857
97.215675,11,5.57,11.23,151,15,3,2191
96.78083,12,5.79,12.45,200,20,4,2604
96.78083,12,5.79,12.45,397,40,8,4444
96.78083,12,5.79,12.45,199,20,4,2107
96.14371,14,6.31,11.77,147,15,3,2110
96.14371,14,6.31,11.77,199,20,4,2966
96.14371,14,6.31,11.77,149,15,3,2064
95.79008,14,4.39,10.85,153,15,3,1876
95.79008,14,4.39,10.85,153,15,3,2084
95.44609,14,4.23,11.69,193,20,4,2063
95.44609,14,4.23,11.69,149,15,3,2112
95.44609,14,4.23,11.69,149,15,3,1980
94.63368,16,3.06,7.26,149,15,3,1724
94.63368,16,3.06,7.26,147,15,3,2068
93.21094,12,2.85,6.4,158,15,3,1836
92.60468,11,1.6,3.29,161,15,3,1903
92.60468,11,1.6,3.29,145,15,3,1742
92.60468,11,1.6,3.29,200,20,4,2390
92.28118,11,2.91,6.78,156,15,3,2137
92.28118,11,2.91,6.78,399,40,8,4935
92.28118,11,2.91,6.78,147,15,3,1929
92.280525,9,4.35,10.19,156,15,3,2189
92.752945,9,4.72,10.62,399,40,8,5096
92.1119,9,4.44,9.64,156,15,3,2181
92.1119,9,4.44,9.64,199,20,4,2411
92.1119,9,4.44,9.64,156,15,3,2317
91.32449,10,3.96,9.31,152,15,3,2005
90.84592,8,4.16,10.08,397,40,8,4242
90.84592,8,4.16,10.08,145,15,3,1481
90.84592,8,4.16,10.08,152,15,3,2223
90.84592,8,4.16,10.08,150,15,3,1837
90.7405,12,4.56,10.25,158,15,3,2369
90.7405,12,4.56,10.25,156,15,3,2104
90.53837,13,4.26,10.32,193,20,4,2220
90.53837,13,4.26,10.32,147,15,3,2055
90.53837,13,4.26,10.32,199,20,4,2139
90.53837,13,4.26,10.32,151,15,3,1510
90.53837,13,4.26,10.32,152,15,3,1873
90.53837,13,4.26,10.32,310,30,6,4546
90.5875,18,5.41,10.99,245,25,5,2693
90.5875,18,5.41,10.99,255,25,5,3150
90.5875,18,5.41,10.99,209,20,4,2366
92.15512,17,6.54,11.82,150,15,3,1714
92.15512,17,6.54,11.82,158,15,3,1686
93.52967,18,6.48,10.56,197,20,4,2267
93.52967,18,6.48,10.56,147,15,3,1731
94.0746,17,5.02,10.7,195,20,4,2895
94.0746,17,5.02,10.7,151,15,3,2157
94.0746,17,5.02,10.7,404,40,8,5019
94.0746,17,5.02,10.7,193,20,4,2165
95.18053,16,6.49,11.34,255,25,5,3280
98.69365,15,6.74,12.78,158,15,3,1720
98.69365,15,6.74,12.78,155,15,3,2314
98.69365,15,6.74,12.78,147,15,3,1520
98.69365,15,6.74,12.78,310,30,6,4187
98.69365,15,6.74,12.78,201,20,4,2724
100.28245,16,5.71,10.92,201,20,4,2985
101.41122,13,6.72,11.62,404,40,8,4513
101.41122,13,6.72,11.62,145,15,3,1709
101.82851,14,6.08,12.81,255,25,5,2737
101.82851,14,6.08,12.81,245,25,5,3452
101.44263,13,5.99,11.91,245,25,5,2533
100.86583,12,6.04,10.79,399,40,8,5696
100.23028,12,5.45,11.9,201,20,4,2379
100.23028,12,5.45,11.9,150,15,3,2153
100.23028,12,5.45,11.9,193,20,4,2834
100.31224,12,3.76,10.21,156,15,3,2070
100.31224,12,3.76,10.21,150,15,3,1882
99.78478,14,4.43,9.73,201,20,4,2566
99.19222,12,3.98,9.72,147,15,3,2119
99.19222,12,3.98,9.72,200,20,4,2477
99.19222,12,3.98,9.72,158,15,3,2288
98.760605,14,4.7,11.04,150,15,3,1638
98.760605,14,4.7,11.04,209,20,4,2843
98.760605,14,4.7,11.04,199,20,4,2974
98.760605,14,4.7,11.04,200,20,4,2337
98.478195,16,4.99,10.5,152,15,3,2160
98.478195,16,4.99,10.5,151,15,3,1996
98.53069,14,4.73,9.5,193,20,4,2452
98.53069,14,4.73,9.5,158,15,3,2266
98.53069,14,4.73,9.5,200,20,4,2504
98.53069,14,4.73,9.5,209,20,4,2393
98.137985,16,5.09,12.23,310,30,6,3190
98.137985,16,5.09,12.23,397,40,8,4380
98.137985,16,5.09,12.23,310,30,6,4274
98.137985,16,5.09,12.23,156,15,3,2169
98.137985,16,5.09,12.23,158,15,3,1801
97.40663,18,7.05,11.15,149,15,3,2191
100.541855,14,5.96,11.62,442,45,9,6099
100.541855,14,5.96,11.62,245,25,5,3362
100.541855,14,5.96,11.62,156,15,3,1600
100.810936,15,5.77,11.5,195,20,4,2026
101.26427,10,5.62,10.38,145,15,3,1983
101.26427,10,5.62,10.38,255,25,5,3416
101.26427,10,5.62,10.38,442,45,9,5918
101.2215,11,5.09,12.44,158,15,3,2318
101.2215,11,5.09,12.44,147,15,3,1534
101.2215,11,5.09,12.44,399,40,8,4189
101.2215,11,5.09,12.44,209,20,4,2349
101.2215,11,5.09,12.44,156,15,3,2266
101.075,15,5.73,11.83,199,20,4,2170
101.075,15,5.73,11.83,197,20,4,2667
100.99595,16,6.86,12.31,417,40,8,5010
101.36566,16,6.18,12.56,153,15,3,1556
102.452225,13,5.6,11.73,150,15,3,2217
102.452225,13,5.6,11.73,156,15,3,2017
103.104454,13,3.93,9.12,256,25,5,3495
103.104454,13,3.93,9.12,254,25,5,3541
103.104454,13,3.93,9.12,253,25,5,2725
103.104454,13,3.93,9.12,153,15,3,2157
103.30643,14,5.02,9.32,397,40,8,5862
103.30643,14,5.02,9.32,404,40,8,5366
103.30643,14,5.02,9.32,254,25,5,3518
103.30643,14,5.02,9.32,151,15,3,1684
103.30643,14,5.02,9.32,200,20,4,2842
106.44884,16,6.88,12.21,255,25,5,3781
108.019104,17,6.96,11.45,149,15,3,1760
108.019104,17,6.96,11.45,209,20,4,2638
107.81752,15,4.62,9.72,255,25,5,2688
107.23653,14,4.99,9.11,397,40,8,4013
107.23653,14,4.99,9.11,200,20,4,2711
107.23653,14,4.99,9.11,255,25,5,2629
106.628365,16,5.41,12.68,200,20,4,2652
106.93133,14,4.42,9.79,161,15,3,2390
106.93133,14,4.42,9.79,209,20,4,3057
106.93133,14,4.42,9.79,209,20,4,2865
106.834496,13,3.62,6.38,197,20,4,2840
106.834496,13,3.62,6.38,150,15,3,2052
106.37069,15,4.29,8.22,404,40,8,4758
106.37069,15,4.29,8.22,397,40,8,4889
105.832016,16,5.43,12.04,161,15,3,1860
105.832016,16,5.43,12.04,256,25,5,2914
105.832016,16,5.43,12.04,254,25,5,2992
105.832016,16,5.43,12.04,254,25,5,3170
105.52718,17,6.8,11.65,255,25,5,3681
105.52718,17,6.8,11.65,255,25,5,2555
105.37208,17,6.51,12.38,158,15,3,1905
105.37208,17,6.51,12.38,417,40,8,4276
105.098724,16,7.21,11.79,245,25,5,2934
105.098724,16,7.21,11.79,195,20,4,2613
105.098724,16,7.21,11.79,397,40,8,5082
104.980896,14,6.23,12.54,158,15,3,2366
104.980896,14,6.23,12.54,156,15,3,2244
105.21642,15,6.2,12.48,149,15,3,1746
105.21642,15,6.2,12.48,404,40,8,5319
105.24116,17,5.5,13.45,145,15,3,2149
105.24116,17,5.5,13.45,156,15,3,1813
105.24116,17,5.5,13.45,255,25,5,3802
105.3621,15,4.97,11.54,155,15,3,2060
105.3621,15,4.97,11.54,197,20,4,2019
105.23808,15,3.14,6.95,147,15,3,2074
105.23808,15,3.14,6.95,156,15,3,1808
105.23808,15,3.14,6.95,195,20,4,2039
105.23808,15,3.14,6.95,153,15,3,2123
104.9121,12,4.85,10.7,254,25,5,3419
104.622185,12,4.69,11.48,149,15,3,1699
104.38382,12,3.36,7.55,158,15,3,1967
104.38382,12,3.36,7.55,195,20,4,2012
103.806366,13,2.64,6.42,245,25,5,3458
103.806366,13,2.64,6.42,195,20,4,2507
103.29886,10,4.32,9.21,442,45,9,5433
103.29886,10,4.32,9.21,158,15,3,1925
103.29886,10,4.32,9.21,255,25,5,2667
103.39765,11,5.95,10.99,254,25,5,2955
103.39765,11,5.95,10.99,200,20,4,2879
103.97898,13,7.36,11.42,149,15,3,1638
103.97898,13,7.36,11.42,255,25,5,3644
104.04022,13,5.73,11.72,152,15,3,2066
104.04022,13,5.73,11.72,245,25,5,3658
104.04022,13,5.73,11.72,147,15,3,1718
103.93678,15,6.72,11.46,209,20,4,2280
104.21189,14,6.2,11.27,147,15,3,1670
104.21189,14,6.2,11.27,161,15,3,1851
104.12622,15,5.22,11.42,147,15,3,1593
104.12622,15,5.22,11.42,150,15,3,1597
104.12622,15,5.22,11.42,209,20,4,2252
103.61821,17,4.69,10.38,147,15,3,1704
10.766071,5,2.28,6.05,156,15,3,1724
12.588542,6,3.16,8.98,255,25,5,2851
16.799538,7,3.15,7.88,156,15,3,2000
17.045626,7,3.88,10.44,397,40,8,4780
21.083334,8,2.22,5.35,147,15,3,1561
21.083334,8,2.22,5.35,245,25,5,2660
23.193577,9,2.81,7.02,245,25,5,2770
23.193577,9,2.81,7.02,256,25,5,3089
25.565704,11,4.28,10.52,145,15,3,2084
27.012777,7,2.01,4.29,195,20,4,1952
28.238543,8,1.83,4.69,199,20,4,2394
28.238543,8,1.83,4.69,209,20,4,3054
28.565441,10,2.1,6.1,199,20,4,2431
28.565441,10,2.1,6.1,161,15,3,2246
28.565441,10,2.1,6.1,151,15,3,1740
33.108345,8,2.41,6.52,151,15,3,1963
33.21979,8,2.96,7.24,153,15,3,1572
33.21979,8,2.96,7.24,417,40,8,5840
33.21979,8,2.96,7.24,200,20,4,2660
33.21979,8,2.96,7.24,161,15,3,2276
33.619644,11,5.28,10.94,404,40,8,5645
33.619644,11,5.28,10.94,149,15,3,1930
43.57986,6,1.07,2.38,145,15,3,1635
41.836666,7,1.46,4.33,404,40,8,4929
41.836666,7,1.46,4.33,147,15,3,1662
41.836666,7,1.46,4.33,195,20,4,2890
42.64869,7,3.92,9.69,156,15,3,1858
42.64869,7,3.92,9.69,145,15,3,1751
42.64869,7,3.92,9.69,417,40,8,5412
42.18512,10,2.38,6.35,156,15,3,1624
42.18512,10,2.38,6.35,209,20,4,2940
42.422054,11,5.06,11.31,197,20,4,2906
42.422054,11,5.06,11.31,155,15,3,1928
42.422054,11,5.06,11.31,156,15,3,2039
42.422054,11,5.06,11.31,254,25,5,3243
44.91,14,5.17,11.27,156,15,3,2261
44.91,14,5.17,11.27,147,15,3,1537
44.91,14,5.17,11.27,255,25,5,2575
44.91,14,5.17,11.27,161,15,3,1844
48.692406,18,6.22,11.71,197,20,4,2501
48.692406,18,6.22,11.71,442,45,9,6185
52.251694,17,5.64,12.47,156,15,3,2228
52.251694,17,5.64,12.47,161,15,3,2361
58.630745,16,5.88,11.44,151,15,3,2228
58.630745,16,5.88,11.44,442,45,9,6623
58.630745,16,5.88,11.44,156,15,3,2268
58.630745,16,5.88,11.44,152,15,3,1908
59.196323,17,5.92,12.24,156,15,3,2185
59.196323,17,5.92,12.24,147,15,3,1929
59.196323,17,5.92,12.24,404,40,8,5126
59.196323,17,5.92,12.24,197,20,4,2520
59.196323,17,5.92,12.24,153,15,3,2054
59.196323,17,5.92,12.24,155,15,3,1562
59.196323,17,5.92,12.24,149,15,3,2091
59.196323,17,5.92,12.24,149,15,3,2078
59.145657,22,6.97,11.62,200,20,4,2292
