TotalWork,TotalSetup,SumDuration,SumOperations,ProductionOrders,CycleTime
4.22,10.47,156,15,3,1620
3.31,6.52,209,20,4,2665
1.45,3.5,200,20,4,2854
1.45,3.5,145,15,3,1730
1.26,2.84,193,20,4,1934
3.21,7.04,399,40,8,5498
0.95,1.25,197,20,4,2115
1.95,5.29,145,15,3,1595
1.95,5.29,158,15,3,2189
1.95,5.29,200,20,4,2654
4.35,9.65,197,20,4,2587
3.66,9.2,256,25,5,2988
3.66,9.2,158,15,3,1638
4.08,10.24,397,40,8,4564
4.08,10.24,404,40,8,5517
4,9.59,209,20,4,3040
4,9.59,254,25,5,3296
4.74,10,399,40,8,4459
4.74,10,153,15,3,1667
4.74,10,195,20,4,2557
4.74,10,161,15,3,1611
5.4,11.53,442,45,9,4945
5.4,11.53,404,40,8,5264
5.4,11.53,442,45,9,4694
5.4,11.53,200,20,4,2976
6.46,12.26,417,40,8,5653
6.46,12.26,255,25,5,3021
6.46,12.26,149,15,3,1685
7.31,10.54,199,20,4,2817
7.31,10.54,152,15,3,2042
6.98,11.28,153,15,3,1943
6.98,11.28,147,15,3,1858
4.55,8.67,397,40,8,5546
4.55,8.67,442,45,9,4717
5.66,10,147,15,3,1876
5.66,10,310,30,6,4003
5.7,10.99,199,20,4,2251
5.52,10.1,256,25,5,2914
5.52,10.1,156,15,3,1643
5.52,10.1,195,20,4,2409
4.21,10.12,245,25,5,3458
4.21,10.12,310,30,6,4124
4.21,10.12,149,15,3,2176
5.4,11.84,147,15,3,2071
5.4,11.84,149,15,3,1840
5.4,11.84,147,15,3,2004
5.51,10.25,253,25,5,2992
5.51,10.25,195,20,4,2385
5.78,11.58,255,25,5,2969
5.78,11.58,155,15,3,1834
5.57,10.32,147,15,3,1835
5.57,10.32,161,15,3,1615
4.38,9.55,442,45,9,6090
4.38,9.55,199,20,4,2296
4.38,9.55,150,15,3,1753
5.64,11.77,147,15,3,1787
5.64,11.77,193,20,4,2275
5.64,11.77,199,20,4,2542
4.98,10.52,404,40,8,4516
4.98,10.52,201,20,4,2843
5.09,11.92,152,15,3,1546
5.09,11.92,193,20,4,2889
3.84,7.56,253,25,5,3653
3.84,7.56,156,15,3,1694
3.84,7.56,150,15,3,2023
4.51,8.92,253,25,5,2938
3.16,7.4,149,15,3,1590
3.16,7.4,151,15,3,1644
1.86,4.2,199,20,4,2512
1.86,4.2,200,20,4,2929
1.86,4.2,156,15,3,2256
1.86,4.2,147,15,3,1887
1.44,4.1,161,15,3,2240
4.36,8.06,195,20,4,2881
4.36,8.06,152,15,3,1592
3.7,9.12,256,25,5,2835
3.7,9.12,199,20,4,2557
3.7,9.12,147,15,3,1846
3.7,9.12,417,40,8,5968
3.7,9.12,147,15,3,2192
5.49,11.42,442,45,9,5257
5.49,11.42,255,25,5,3811
5.49,11.42,199,20,4,2245
6.16,9.83,399,40,8,4947
6.61,10.93,158,15,3,2256
6.61,10.93,245,25,5,2591
5.68,12.01,150,15,3,1977
5.68,12.01,156,15,3,1691
4.19,10.07,145,15,3,1932
4.19,10.07,149,15,3,1582
3.12,6.58,256,25,5,3279
3.12,6.58,145,15,3,1990
3.12,6.58,253,25,5,3351
4.38,10.52,199,20,4,2349
4.38,10.52,153,15,3,1731
4.6,10.35,442,45,9,5538
4.93,11.56,201,20,4,2093
4.93,11.56,399,40,8,5426
4.93,11.56,404,40,8,4633
6.03,10.63,253,25,5,3586
5.36,10.83,199,20,4,2797
5.91,10.74,256,25,5,3031
5.91,10.74,153,15,3,2209
4.19,10.07,197,20,4,2725
4.19,10.07,149,15,3,2175
3.29,8.45,245,25,5,2889
3.29,8.45,147,15,3,1825
3.42,9.12,153,15,3,2080
3.92,7.84,254,25,5,3356
3.92,7.84,417,40,8,5664
3.92,7.84,245,25,5,3657
3.92,7.84,399,40,8,4000
3.55,8.92,150,15,3,1726
3.55,8.92,155,15,3,2042
3.55,8.92,147,15,3,2139
5.55,10.67,147,15,3,2055
5.55,10.67,156,15,3,2189
5.55,10.67,209,20,4,2435
5.55,10.67,404,40,8,4390
5.44,11.57,161,15,3,1985
5.44,11.57,156,15,3,1781
5.33,9.92,158,15,3,1767
5.33,9.92,397,40,8,4357
5.33,9.92,153,15,3,1930
5.4,12.02,193,20,4,2022
5.4,12.02,310,30,6,3383
5.4,12.02,153,15,3,2048
4.3,11.06,199,20,4,2371
4.3,11.06,310,30,6,3192
4.3,11.06,151,15,3,1975
4.3,11.06,151,15,3,2066
4.3,11.06,404,40,8,4237
7.4,11.26,417,40,8,6009
7.4,11.26,310,30,6,4075
7.4,11.26,145,15,3,1701
7.23,11.51,145,15,3,1667
7.23,11.51,201,20,4,2636
7.23,11.51,147,15,3,1849
6.91,10.53,145,15,3,1571
6.91,10.53,147,15,3,1752
7.26,9.68,195,20,4,2133
7.26,9.68,156,15,3,1767
7.26,9.68,200,20,4,2840
7.26,9.68,201,20,4,2104
6.73,10.35,195,20,4,2137
6.29,11.67,149,15,3,1607
3.99,8.45,197,20,4,2596
3.99,8.45,256,25,5,3790
3.99,8.45,255,25,5,2774
3.12,7.5,199,20,4,2279
5.52,11.56,417,40,8,4558
5.52,11.56,201,20,4,2420
4.33,9.2,193,20,4,2703
3.54,9.84,201,20,4,2672
3.54,9.84,149,15,3,1493
3.14,6.71,255,25,5,2735
3.18,7.43,153,15,3,2013
3.18,7.43,145,15,3,1910
3.18,7.43,256,25,5,3461
4.78,10.27,253,25,5,2835
4.18,9.58,256,25,5,2781
4.18,9.58,156,15,3,1594
4.18,9.58,147,15,3,1941
4.18,9.58,197,20,4,2190
3.31,7.95,254,25,5,2704
3.31,7.95,209,20,4,2284
3.31,7.95,151,15,3,1624
5.51,11.57,200,20,4,2306
5.51,11.57,155,15,3,2007
5.51,11.57,200,20,4,2081
4.08,9.68,200,20,4,2436
4.08,9.68,149,15,3,1552
4.08,9.68,199,20,4,2290
4.08,9.68,197,20,4,2093
4.91,11.12,442,45,9,4716
4.91,11.12,310,30,6,4501
4.91,11.12,310,30,6,3262
6.29,11.82,147,15,3,1560
5.44,11.16,156,15,3,1724
5.44,11.16,199,20,4,2728
4.65,11.3,245,25,5,2864
4.65,11.3,156,15,3,1866
4.65,11.3,399,40,8,5919
5.8,10.25,201,20,4,2414
5.8,10.25,149,15,3,2115
3.34,7.38,310,30,6,4361
3.34,7.38,149,15,3,1991
1.98,6.25,199,20,4,2678
1.98,6.25,155,15,3,2280
1.98,6.25,151,15,3,2213
1.98,6.25,197,20,4,1986
3.57,7.9,201,20,4,2278
3.57,7.9,254,25,5,2933
3.57,7.9,197,20,4,2680
3.57,7.9,151,15,3,1543
5.22,10.08,156,15,3,1975
5.22,10.08,255,25,5,3365
5.94,12.25,158,15,3,1824
5.94,12.25,151,15,3,1756
6.07,11.25,197,20,4,2716
5.98,10.97,255,25,5,2939
5.98,10.97,256,25,5,3757
5.83,10.74,152,15,3,2173
5.83,10.74,151,15,3,1624
4.67,9.93,145,15,3,1722
4.67,9.93,442,45,9,5414
4.67,9.93,201,20,4,2761
4.67,9.93,151,15,3,2215
5.58,11.15,147,15,3,2123
5.35,10.77,245,25,5,3579
5.35,10.77,199,20,4,2601
5.14,10.77,195,20,4,2260
5.14,10.77,254,25,5,2643
1.46,4.04,245,25,5,2513
1.46,4.04,150,15,3,1865
1.46,4.04,147,15,3,1889
1.38,3.56,195,20,4,1997
3,6.29,256,25,5,2711
0.9,1.3,253,25,5,2824
2.08,4.78,417,40,8,4460
3.73,8.03,256,25,5,3796
3.73,8.03,149,15,3,1813
2.19,5.2,153,15,3,2085
2.47,6.91,245,25,5,2973
3.33,7.58,150,15,3,1595
3.33,7.58,255,25,5,3365
3.33,7.58,255,25,5,3468
3.66,7.5,161,15,3,1803
3.66,7.5,147,15,3,1929
3.66,7.5,256,25,5,3280
4.17,9.68,145,15,3,1806
4.17,9.68,254,25,5,3741
4.38,9.58,255,25,5,3611
3.21,8.16,145,15,3,2039
3.21,8.16,149,15,3,2059
1.3,4.33,158,15,3,2055
1.3,4.33,209,20,4,2873
1.3,4.33,156,15,3,2147
1.3,4.33,153,15,3,1775
3.85,8.01,156,15,3,1898
3.85,8.01,199,20,4,2315
5.4,11.22,149,15,3,1848
5.4,11.22,256,25,5,3637
5.4,11.22,197,20,4,2932
4.43,10.8,442,45,9,6253
4.43,10.8,151,15,3,2155
4.43,10.8,149,15,3,2150
5.2,11.26,201,20,4,2109
5.2,11.26,201,20,4,2973
5.2,11.26,310,30,6,3465
5.03,11.43,245,25,5,3415
5.03,11.43,149,15,3,2109
5.03,11.43,158,15,3,1789
4.75,10.97,158,15,3,1775
4.75,10.97,150,15,3,2027
4.75,10.97,399,40,8,5053
4.75,10.97,201,20,4,2263
4.41,11.52,149,15,3,2094
4.41,11.52,399,40,8,5057
6.57,10.65,245,25,5,3037
6.57,10.65,155,15,3,2249
6.57,10.65,147,15,3,1655
6.03,11.05,256,25,5,2747
6.03,11.05,256,25,5,3577
5.31,8.73,155,15,3,1989
5.31,8.73,147,15,3,1980
5.31,8.73,199,20,4,2693
6.65,10.31,150,15,3,1509
6.65,10.31,404,40,8,4257
6.65,10.31,255,25,5,3136
6.65,10.31,149,15,3,1736
7.66,11.15,158,15,3,1965
6.65,10.31,404,40,8,4552
6.65,10.31,253,25,5,3007
6.75,11.23,156,15,3,1629
6.75,11.23,145,15,3,1493
6.86,10.09,199,20,4,2509
6.86,10.09,255,25,5,2943
6.86,10.09,161,15,3,1919
6.86,10.09,197,20,4,2361
5.21,10.71,200,20,4,2557
6.02,11.15,255,25,5,2760
6.02,11.15,150,15,3,1821
6.28,10.47,209,20,4,2204
5.19,11.36,254,25,5,3120
5.19,11.36,199,20,4,2873
5.19,11.36,310,30,6,3536
5.07,10.01,153,15,3,2251
5.07,10.01,417,40,8,5054
4.51,8.78,193,20,4,2573
3.1,7.5,417,40,8,5278
3.1,7.5,209,20,4,2479
3.1,7.5,255,25,5,2835
3.1,7.5,149,15,3,1544
3.29,8.02,404,40,8,5277
3.29,8.02,442,45,9,6383
3.29,8.02,417,40,8,4289
6.01,10.83,254,25,5,2663
6.3,11.94,161,15,3,1995
6.3,11.94,158,15,3,1774
6.3,11.94,417,40,8,5817
6.3,11.94,149,15,3,2116
6.3,11.94,253,25,5,3336
6.1,11.77,201,20,4,2349
6.1,11.77,193,20,4,2442
6.88,11.4,256,25,5,3286
6.88,11.4,310,30,6,3187
5.51,11.44,404,40,8,5189
5.51,11.44,197,20,4,2450
5.51,11.44,153,15,3,1690
5.51,11.44,200,20,4,2952
5.51,11.44,155,15,3,1977
6.04,10.62,145,15,3,1587
6.04,10.62,255,25,5,3588
6.24,12.14,158,15,3,2319
6.24,12.14,255,25,5,3781
6.24,12.14,199,20,4,2667
5.83,10.44,147,15,3,1633
6.24,12.14,200,20,4,2272
6.98,11.44,404,40,8,4783
6.43,10.52,404,40,8,5746
6.43,10.52,155,15,3,1783
5.93,10.47,158,15,3,2225
5.93,10.47,156,15,3,1985
5.93,10.47,147,15,3,1977
5.49,11.45,147,15,3,1765
5.49,11.45,199,20,4,2760
5.49,11.45,145,15,3,2053
5.15,10.65,149,15,3,2178
5.15,10.65,399,40,8,5940
5.63,11.62,156,15,3,2119
5.63,11.62,256,25,5,3444
5.63,11.62,150,15,3,1933
5.63,11.62,152,15,3,1631
6.32,11.13,253,25,5,3773
6.54,11.27,310,30,6,4221
6.54,11.27,254,25,5,3708
6.54,11.27,253,25,5,2861
4.95,11.78,255,25,5,2902
4.47,8.18,199,20,4,2194
4.47,8.18,397,40,8,5750
3.49,8.36,255,25,5,3650
3.49,8.36,147,15,3,1573
0,0,147,15,3,1808
3.49,8.36,149,15,3,1905
3.49,8.36,442,45,9,5038
3.49,8.36,442,45,9,5418
2.7,6.49,155,15,3,2202
4.97,11.1,256,25,5,3166
4.97,11.1,200,20,4,2588
4.97,11.1,254,25,5,3715
4.29,10.22,147,15,3,1968
4.31,7.93,209,20,4,3017
3.17,7.56,209,20,4,3108
3.17,7.56,310,30,6,4146
3.17,7.56,199,20,4,2575
3.12,8.76,254,25,5,3118
3.12,8.76,404,40,8,5059
3.12,8.76,155,15,3,1903
5.23,10.72,399,40,8,4569
5.43,11.14,442,45,9,5148
5.43,11.14,253,25,5,2929
5.43,11.14,417,40,8,5716
7.09,12.12,442,45,9,4567
7.09,12.12,153,15,3,1595
7.09,12.12,197,20,4,2628
7.2,11.26,253,25,5,2987
7.2,11.26,158,15,3,1786
7.12,11.42,256,25,5,3573
5.94,10.92,197,20,4,2050
5.45,10.8,155,15,3,1957
5.45,10.8,153,15,3,2245
5.45,10.8,199,20,4,2930
4.33,9.78,156,15,3,2025
4.33,9.78,150,15,3,1940
4.33,9.78,197,20,4,2399
4.76,9.43,147,15,3,1879
4.76,9.43,199,20,4,2173
4.76,9.43,201,20,4,2634
5.01,10.47,256,25,5,2775
6.16,11.56,195,20,4,2760
6.16,11.56,158,15,3,1724
6.16,11.56,399,40,8,5978
5.48,10.43,255,25,5,3298
5.48,10.43,150,15,3,2005
5.48,10.43,199,20,4,2910
4.2,10.42,158,15,3,2222
4.2,10.42,193,20,4,2260
5.46,12.07,417,40,8,4806
5.46,12.07,158,15,3,1760
5.97,11.42,253,25,5,3305
5.97,11.42,255,25,5,3582
5.97,11.42,155,15,3,1679
5.97,11.42,255,25,5,3582
5.94,11.6,147,15,3,1796
5.94,11.6,156,15,3,1623
5.94,11.6,404,40,8,4976
5.94,11.6,442,45,9,5909
6.15,11.67,404,40,8,4268
6.15,11.67,195,20,4,2168
6.15,11.67,155,15,3,1647
7.57,11.4,255,25,5,2874
7.57,11.4,254,25,5,3776
7.57,11.4,193,20,4,2752
7.57,11.4,147,15,3,2128
6.34,10.19,156,15,3,2131
6.34,10.19,147,15,3,1741
5.21,10.62,255,25,5,3195
5.21,10.62,197,20,4,2150
5.21,10.62,256,25,5,3411
5.21,10.62,147,15,3,1507
5.21,10.62,310,30,6,4104
5.21,10.62,158,15,3,1921
5.07,10.91,149,15,3,1577
5.15,11.67,397,40,8,4293
5.15,11.67,156,15,3,1656
6.58,11.25,245,25,5,2759
6.58,11.25,253,25,5,3264
6.58,11.25,397,40,8,4702
6.58,11.25,193,20,4,2141
6.25,12.25,199,20,4,2512
6.25,12.25,404,40,8,5501
6.48,11.3,150,15,3,2057
6.48,11.3,152,15,3,1706
5.62,11.57,255,25,5,3262
5.32,11.62,195,20,4,2130
5.32,11.62,404,40,8,5412
5.22,10.14,404,40,8,4180
5.22,10.14,152,15,3,2042
3.32,7.59,161,15,3,2312
3.32,7.59,156,15,3,2080
4.12,8.25,195,20,4,2886
4.12,8.25,399,40,8,4944
3.54,7.19,150,15,3,1592
3.54,7.19,310,30,6,3151
1.31,3.44,156,15,3,2246
0.83,1.76,197,20,4,2499
1.12,2.98,147,15,3,2094
1.12,2.98,193,20,4,2774
1.12,2.98,199,20,4,2836
2.62,5.21,152,15,3,2071
2.62,5.21,254,25,5,2861
2.62,5.21,161,15,3,2085
2.27,5,158,15,3,1830
2.27,5,199,20,4,2332
2.27,5,158,15,3,2078
4.44,10.48,256,25,5,2862
4.44,10.48,417,40,8,5179
4.01,9.56,161,15,3,2244
4.01,9.56,158,15,3,1664
4.88,9.72,195,20,4,2830
4.88,9.72,256,25,5,3172
4.06,8.21,201,20,4,2574
4.06,8.21,417,40,8,6236
4.06,8.21,256,25,5,3771
4.76,10.77,151,15,3,1791
5.12,10.52,149,15,3,1738
5.12,10.52,256,25,5,3190
4.26,7.72,149,15,3,2146
4.26,7.72,310,30,6,4453
4.03,9.92,158,15,3,1909
4.03,9.92,201,20,4,2533
4.43,10.1,156,15,3,1950
4.43,10.1,404,40,8,4376
5.22,11.71,149,15,3,2215
4.38,10.42,310,30,6,3140
4.38,10.42,195,20,4,2551
4.27,10.2,209,20,4,2808
4.27,10.2,255,25,5,3464
4.27,10.2,193,20,4,2097
4.27,10.2,404,40,8,6012
4.98,11,152,15,3,2029
4.98,11,150,15,3,2182
4.98,11,150,15,3,1799
4.98,11,397,40,8,5612
5.03,10.34,155,15,3,1676
5.93,11.21,245,25,5,3323
5.93,11.21,255,25,5,3084
5.93,11.21,199,20,4,2435
6.46,11.29,255,25,5,3407
6.46,11.29,193,20,4,1993
6.46,11.29,147,15,3,1470
6.2,10.58,442,45,9,6500
4.95,10.53,158,15,3,2142
6.02,10.4,161,15,3,1859
5.1,11.09,310,30,6,4143
5.1,11.09,197,20,4,2625
5.1,11.09,199,20,4,2630
4.83,10.68,153,15,3,1877
4.83,10.68,417,40,8,4722
5.69,10.08,255,25,5,2670
5.69,10.08,197,20,4,2759
4.96,11.08,147,15,3,1742
4.96,11.08,149,15,3,2082
4.29,10.27,200,20,4,2697
0,0,153,15,3,1981
1.9,4.54,145,15,3,1526
3.73,8.7,254,25,5,3390
1.39,3.77,197,20,4,2258
2.6,5.57,156,15,3,1672
2.6,5.57,417,40,8,4471
2.35,5.86,417,40,8,5476
5.6,10.7,201,20,4,2501
3.65,7.18,200,20,4,2518
3.65,7.18,149,15,3,2231
3.65,7.18,256,25,5,3385
3.65,7.18,209,20,4,2778
3.65,7.18,151,15,3,2122
4.42,10.4,150,15,3,2016
4.42,10.4,199,20,4,2822
3.8,7.73,145,15,3,2100
3.8,7.73,397,40,8,5252
3.8,7.73,161,15,3,1971
5.77,11.85,201,20,4,2444
5.77,11.85,417,40,8,4588
5.2,9.14,195,20,4,2638
5.2,9.14,151,15,3,1662
5.2,9.14,397,40,8,5539
5.2,9.14,254,25,5,3777
5.23,11.04,404,40,8,5332
5.23,11.04,442,45,9,5434
5.23,11.04,417,40,8,4865
5.23,11.04,156,15,3,2034
6.79,10.7,209,20,4,2415
7.48,10.77,156,15,3,2165
6.16,9.97,151,15,3,1539
6.16,9.97,156,15,3,2087
6.16,9.97,199,20,4,2550
6.16,9.97,147,15,3,1642
6,10.85,209,20,4,2821
5.77,11.7,161,15,3,2357
5.77,11.7,256,25,5,2724
5.77,11.7,147,15,3,1476
5.77,11.7,201,20,4,2067
5.47,9.95,152,15,3,1657
5.47,9.95,417,40,8,5339
5.55,11.32,147,15,3,1810
5.55,11.32,153,15,3,1592
5.55,11.32,254,25,5,2972
5.55,11.32,193,20,4,2100
4.36,11.54,310,30,6,4310
4.36,11.54,158,15,3,1736
4.36,11.54,442,45,9,5920
4.36,11.54,149,15,3,2179
4.68,10.74,158,15,3,2048
4.68,10.74,145,15,3,1968
3.58,9.41,158,15,3,2216
3.58,9.41,161,15,3,1643
3.87,8.4,153,15,3,1817
3.87,8.4,255,25,5,3119
3.87,8.4,156,15,3,1982
3.87,8.4,158,15,3,2350
4.49,9.6,155,15,3,2052
4.49,9.6,201,20,4,2075
4.49,9.6,245,25,5,2455
4.49,9.6,199,20,4,2965
4.99,12.08,245,25,5,2541
4.99,12.08,201,20,4,2286
4.99,12.08,256,25,5,3099
6.44,11.08,158,15,3,2323
6.44,11.08,310,30,6,3937
6.44,11.08,145,15,3,1576
5.9,10.09,155,15,3,2304
5.9,10.09,245,25,5,3297
6.41,12.08,442,45,9,4940
6.41,12.08,399,40,8,5438
5.65,11.52,255,25,5,3609
4.88,9.96,245,25,5,3066
4.88,9.96,404,40,8,5183
4.72,10.04,151,15,3,1770
4.72,10.04,310,30,6,3905
4.46,10.78,404,40,8,6000
4.46,10.78,397,40,8,4976
4.46,10.78,404,40,8,5466
4.82,9.64,145,15,3,2174
4.82,9.64,147,15,3,1552
3.42,8.36,397,40,8,5225
3.42,8.36,255,25,5,3787
2.77,7.01,256,25,5,2789
1.38,3.68,145,15,3,1954
1.38,3.68,195,20,4,2670
1.38,3.68,156,15,3,2188
1.7,4.9,245,25,5,2741
3.87,8.82,200,20,4,2142
4.14,8.17,200,20,4,2548
3.05,8.93,442,45,9,5497
3.05,8.93,149,15,3,1941
2.95,7.93,200,20,4,2830
2.95,7.93,145,15,3,2055
2.95,7.93,253,25,5,3461
2.95,7.93,201,20,4,2803
2.95,7.93,200,20,4,2034
2.95,7.93,442,45,9,6199
4.26,9.53,200,20,4,2196
4.26,9.53,399,40,8,4816
6.29,11.95,151,15,3,1883
6.29,11.95,149,15,3,1515
6.29,11.95,310,30,6,4448
6.73,11.42,404,40,8,5837
6.73,11.42,156,15,3,1721
6.73,11.42,197,20,4,2722
6.73,11.42,151,15,3,2059
6.46,11.12,256,25,5,3823
6.46,11.12,404,40,8,4069
6.46,11.12,209,20,4,2905
5.62,11.29,253,25,5,3104
5.62,11.29,200,20,4,2380
6.36,11.13,195,20,4,2545
6.36,11.13,161,15,3,2378
6.36,11.13,153,15,3,1579
6.71,10.91,156,15,3,1917
6.71,10.91,200,20,4,2586
6.58,11.42,442,45,9,5084
6.58,11.42,195,20,4,2016
6.58,11.42,199,20,4,2813
4.64,10.08,193,20,4,2146
3.62,7.46,158,15,3,2036
2.72,5.93,201,20,4,2709
2.72,5.93,397,40,8,4953
3.97,10.41,150,15,3,1779
3.97,10.41,417,40,8,5606
3.97,10.41,245,25,5,2571
3.97,10.41,156,15,3,1627
4.38,10.09,149,15,3,1643
5.72,11.18,153,15,3,1594
4.33,9.45,255,25,5,2828
4.33,9.45,158,15,3,1652
4.33,9.45,255,25,5,2598
4.33,9.45,255,25,5,3270
4.12,8.83,158,15,3,2049
5.52,11.28,147,15,3,1890
5.52,11.28,199,20,4,2692
5.52,11.28,253,25,5,3214
4.24,10.44,151,15,3,2208
5.12,9.6,199,20,4,2691
5.12,9.6,147,15,3,2031
5.12,9.6,201,20,4,2809
3.38,7.25,245,25,5,2596
5.04,10.47,199,20,4,2588
5.04,10.47,417,40,8,5543
5.04,10.47,399,40,8,4615
5.81,10.43,161,15,3,2171
5.81,10.43,200,20,4,2816
5.81,10.43,156,15,3,1753
6.07,12.77,199,20,4,2205
5.92,11.23,253,25,5,3713
6.07,12.77,161,15,3,1953
6.07,12.77,404,40,8,4558
6.07,12.77,150,15,3,2181
5.14,11.37,397,40,8,5694
6.12,11.49,153,15,3,1643
6.12,11.49,155,15,3,2069
6.12,11.49,397,40,8,5544
3.15,7.06,153,15,3,1573
3.15,7.06,149,15,3,1922
3.15,7.06,253,25,5,2929
3.15,7.06,195,20,4,2390
3.15,7.06,152,15,3,1764
2.85,7.43,153,15,3,2022
4.47,10.34,255,25,5,2917
4.47,10.34,155,15,3,1998
4.47,10.34,147,15,3,1621
2.92,7.97,399,40,8,5706
2.92,7.97,147,15,3,2164
4.36,9.73,152,15,3,1804
3.28,7.88,255,25,5,3717
3.28,7.88,149,15,3,1649
3.28,7.88,147,15,3,1860
3.64,9.36,417,40,8,5024
3.64,9.36,397,40,8,4884
4.74,11.23,147,15,3,2170
4.74,11.23,200,20,4,2558
4.2,9.73,149,15,3,2205
4.74,11.23,417,40,8,5847
4.74,11.23,245,25,5,3134
4.25,10.89,310,30,6,4638
4.25,10.89,145,15,3,2087
4.25,10.89,442,45,9,5398
5.98,11.4,155,15,3,2039
4.25,10.08,310,30,6,4394
4.25,10.08,147,15,3,1576
3.8,8.19,310,30,6,3102
3.8,8.19,397,40,8,4184
3.8,8.19,199,20,4,2840
3.8,8.19,209,20,4,2929
3.8,8.19,195,20,4,2137
3.8,8.19,199,20,4,2899
5.05,10.98,145,15,3,2020
5.05,10.98,209,20,4,2271
5.05,10.98,417,40,8,4212
5.05,10.98,417,40,8,5147
7.07,10.12,253,25,5,2751
6.52,11.38,199,20,4,2824
6.52,11.38,201,20,4,2900
6.52,11.38,195,20,4,2897
7.12,10.69,399,40,8,4148
7.12,10.69,158,15,3,1628
6.38,11.94,156,15,3,2044
6.38,11.94,442,45,9,5289
6.38,11.94,150,15,3,1664
6.38,11.94,151,15,3,1666
6.03,11.02,199,20,4,2448
5.57,12.03,255,25,5,3470
5.57,12.03,158,15,3,1643
4.84,10.64,256,25,5,3066
4.29,8.4,310,30,6,4258
4.29,8.4,147,15,3,1857
2.45,6.44,145,15,3,2005
2.45,6.44,201,20,4,2367
2.45,6.44,200,20,4,2200
2.45,6.44,209,20,4,2339
2.45,6.44,153,15,3,1553
3.57,9.47,399,40,8,4475
3.57,9.47,397,40,8,5839
6.06,11.23,193,20,4,2812
3.57,9.47,161,15,3,2141
3.57,9.47,199,20,4,2832
5.98,11.07,310,30,6,3503
5.98,11.07,153,15,3,1998
5.98,11.07,195,20,4,2340
6.33,12.14,310,30,6,4070
6.36,10.39,255,25,5,3120
6.36,10.39,153,15,3,2053
6.36,10.39,245,25,5,3350
5.92,12.45,209,20,4,3050
5.92,12.45,153,15,3,2186
5.92,12.45,149,15,3,1789
5.92,12.45,197,20,4,2276
5.76,10.49,195,20,4,2691
5.76,10.49,156,15,3,2337
5.76,10.49,149,15,3,1988
5.76,10.49,256,25,5,2688
6.12,11.56,255,25,5,2761
6.12,11.56,195,20,4,2292
6.12,11.56,145,15,3,1845
6.17,10.69,195,20,4,2181
6.61,10.26,161,15,3,2412
6.61,10.26,253,25,5,2719
6.61,10.26,256,25,5,3732
6.04,11.65,404,40,8,5475
6.04,11.65,145,15,3,2034
6.04,11.65,254,25,5,2678
4.91,10.78,158,15,3,2290
4.91,10.78,147,15,3,2131
4.91,10.78,442,45,9,6274
5.54,11.34,153,15,3,2112
5.27,10.44,149,15,3,2229
5.27,10.44,397,40,8,5600
0,0,158,15,3,2093
5.27,10.44,255,25,5,3820
1.66,4.28,149,15,3,1989
1.66,4.28,399,40,8,4541
3.1,8.17,209,20,4,3044
3.1,8.17,199,20,4,2469
4.75,11.8,310,30,6,4395
4.16,9.22,156,15,3,1719
3.99,8.8,254,25,5,3415
3.45,7.96,147,15,3,2149
3.45,7.96,404,40,8,4496
3.45,7.96,255,25,5,2911
3.45,7.96,147,15,3,2070
3.45,7.96,397,40,8,4507
4.27,11.16,149,15,3,1939
4.27,11.16,201,20,4,2445
4.27,11.16,152,15,3,1670
5.43,11.71,155,15,3,1638
5.43,11.71,199,20,4,2587
5.43,11.71,200,20,4,2895
5.81,10.67,199,20,4,2437
5.81,10.67,153,15,3,2003
6.33,11.59,147,15,3,1910
4.95,9.59,149,15,3,1860
4.95,9.59,417,40,8,6022
4.95,9.59,145,15,3,2049
5.28,11.29,158,15,3,1930
5.28,11.29,209,20,4,2320
5.28,11.29,200,20,4,2977
4.57,10.54,149,15,3,2074
4.57,10.54,193,20,4,2258
4.57,10.54,253,25,5,3294
4.57,10.54,151,15,3,1886
4.57,10.54,201,20,4,2960
4.57,10.54,200,20,4,2351
4.57,10.54,255,25,5,3505
5.67,10.1,256,25,5,2604
5.67,10.1,255,25,5,3134
5.67,10.1,199,20,4,2710
6.01,11.07,193,20,4,2443
6.01,11.07,156,15,3,1996
5.91,10.64,254,25,5,3765
6.78,11.16,158,15,3,2244
6.78,11.16,158,15,3,1884
5.38,10.78,197,20,4,2202
5.38,10.78,256,25,5,2673
5.38,10.78,193,20,4,2276
5.03,10.8,145,15,3,1869
5.03,10.8,199,20,4,2159
5.03,10.8,151,15,3,1920
5.03,10.8,253,25,5,3116
5.03,10.8,245,25,5,3152
5.12,11.52,193,20,4,2190
5.12,11.52,147,15,3,1545
5.12,11.52,156,15,3,2087
6.12,11.58,417,40,8,4639
6.12,11.58,254,25,5,3339
6.4,11.49,245,25,5,3666
6.4,11.49,256,25,5,2628
6.69,10.35,156,15,3,1589
6.69,10.35,147,15,3,1672
6.69,10.35,256,25,5,2756
6.69,10.35,245,25,5,2785
6.52,11.74,161,15,3,1935
6.52,11.74,151,15,3,1874
6.52,11.74,152,15,3,2237
6.52,11.74,161,15,3,1983
6.52,11.74,158,15,3,1985
6.52,11.74,149,15,3,1867
7.22,11.04,253,25,5,2870
7.22,11.04,197,20,4,2498
7.22,11.04,153,15,3,1595
7.22,11.04,147,15,3,2090
6.84,11.62,150,15,3,2158
6.49,11.68,156,15,3,1633
